ncbi,id
Ocbimv22026349m,ARID/BRIGHT_DNA_binding_domain_AT_rich_interactive_domain_3A_(BRIGHT-like)
Ocbimv22026992m,AT_rich_interactive_domain_4A_(RBP1-like)
Ocbimv22026989m,RBB1NT_(NUC162)_domain|ARID/BRIGHT_DNA_binding_domain|RNA_binding_activity-knot_of_a_chromodomain_AT_rich_interactive_domain_4B_(RBP1-like)
Ocbimv22018673m,ARID/BRIGHT_DNA_binding_domain_AT_rich_interactive_domain_5B_(MRF1-like)
Ocbimv22016982m,IBR_domain|IBR_domain_ariadne_homolog_ubiquitin-conjugating_enzyme_E2_binding_protein_1_(Drosophila)
Ocbimv22014910m,ariadne_homolog_ubiquitin-conjugating_enzyme_E2_binding_protein_1_(Drosophila)
Ocbimv22014198m,IBR_domain_ariadne_homolog_2_(Drosophila)
Ocbimv22016930m,ADP-ribosylation_factor_family|Signal_recognition_particle_receptor_beta_subunit|Ras_family|Miro-like_protein|Gtr1/RagA_G_protein_conserved_region|GTPase_of_unknown_function_ADP-ribosylation_factor-like_1
Ocbimv22014831m,ADP-ribosylation_factor_family|Signal_recognition_particle_receptor_beta_subunit|GTPase_of_unknown_function_ADP-ribosylation_factor-like_13B
Ocbimv22000785m,ADP-ribosylation_factor_family|Signal_recognition_particle_receptor_beta_subunit|Gtr1/RagA_G_protein_conserved_region|Miro-like_protein|Ras_family_ADP-ribosylation_factor-like_14
Ocbimv22005964m,ADP-ribosylation_factor_family|Signal_recognition_particle_receptor_beta_subunit|Ras_family_ADP-ribosylation_factor-like_15
Ocbimv22007608m,ADP-ribosylation_factor_family|Ras_family|Gtr1/RagA_G_protein_conserved_region_ADP-ribosylation_factor-like_16
Ocbimv22039894m,ADP-ribosylation_factor_family|Signal_recognition_particle_receptor_beta_subunit|Gtr1/RagA_G_protein_conserved_region|Miro-like_protein|Ras_family|GTPase_of_unknown_function|Elongation_factor_Tu_GTP_binding_domain_ADP-ribosylation_factor-like_2
Ocbimv22025678m,The_ARF-like_2_binding_protein_BART_ADP-ribosylation_factor-like_2_binding_protein
Ocbimv22006400m,ADP-ribosylation_factor_family|Signal_recognition_particle_receptor_beta_subunit|Gtr1/RagA_G_protein_conserved_region|Miro-like_protein|Ras_family|GTPase_of_unknown_function|ATPase_family_associated_with_various_cellular_activities_(AAA)|Elongation_factor_
Ocbimv22003332m,ADP-ribosylation_factor_family|Ras_family|GTPase_of_unknown_function|Signal_recognition_particle_receptor_beta_subunit|Miro-like_protein_ADP-ribosylation_factor-like_4C
Ocbimv22010382m,ADP-ribosylation_factor_family|Ras_family|Miro-like_protein|Signal_recognition_particle_receptor_beta_subunit|GTPase_of_unknown_function|Gtr1/RagA_G_protein_conserved_region_ADP-ribosylation_factor-like_5B
Ocbimv22033916m,ADP-ribosylation_factor_family|Signal_recognition_particle_receptor_beta_subunit|Ras_family|GTPase_of_unknown_function|Miro-like_protein|Gtr1/RagA_G_protein_conserved_region_ADP-ribosylation_factor-like_6
Ocbimv22036445m,Reticulon_ADP-ribosylation_factor-like_6_interacting_protein_1
Ocbimv22010976m,Nuclear_RNA-splicing-associated_protein_ADP-ribosylation-like_factor_6_interacting_protein_4
Ocbimv22030872m,PRA1_family_protein_ADP-ribosylation-like_factor_6_interacting_protein_5
Ocbimv22036790m,ADP-ribosylation_factor_family|Signal_recognition_particle_receptor_beta_subunit|Ras_family|Gtr1/RagA_G_protein_conserved_region|Miro-like_protein|GTPase_of_unknown_function_ADP-ribosylation_factor-like_8B
Ocbimv22033330m,armadillo_repeat_containing_1
Ocbimv22024664m,armadillo_repeat_containing_2
Ocbimv22024665m,Kinesin-associated_protein_(KAP)_armadillo_repeat_containing_2
Ocbimv22021977m,Armadillo/beta-catenin-like_repeat|Armadillo/beta-catenin-like_repeat|Armadillo/beta-catenin-like_repeat|_armadillo_repeat_containing_3
Ocbimv22010668m,Armadillo/beta-catenin-like_repeat|Adaptin_N_terminal_region|Kinesin-associated_protein_(KAP)|Armadillo/beta-catenin-like_repeat_armadillo_repeat_containing_4
Ocbimv22021819m,Kinesin-associated_protein_(KAP)|Armadillo/beta-catenin-like_repeat|Armadillo/beta-catenin-like_repeat|Armadillo/beta-catenin-like_repeat|Armadillo/beta-catenin-like_repeat_armadillo_repeat_containing_4
Ocbimv22006432m,armadillo_repeat_containing_5
Ocbimv22034841m,armadillo_repeat_containing_6
Ocbimv22029624m,armadillo_repeat_containing_7
Ocbimv22036731m,armadillo_repeat_containing_8
Ocbimv22013578m,armadillo_repeat_containing_9
Ocbimv22033399m,Protein_of_unknown_function_(DUF634)_armadillo_repeat_containing_X-linked_1
Ocbimv22007307m,Degradation_arginine-rich_protein_for_mis-folding
Ocbimv22015061m,Helix-loop-helix_DNA-binding_domain|PAS_fold|PAS_fold||PAS_fold||PAS_fold_aryl_hydrocarbon_receptor_nuclear_translocator
Ocbimv22023739m,aryl_hydrocarbon_receptor_nuclear_translocator-like
Ocbimv22014290m,WD_domain_G-beta_repeat|WD_domain_G-beta_repeat_actin_related_protein_2/3_complex_subunit_1A_41kDa
Ocbimv22007717m,Arp2/3_complex_34_kD_subunit_p34-Arc_actin_related_protein_2/3_complex_subunit_2_34kDa
Ocbimv22019751m,ARP2/3_complex_20_kDa_subunit_(ARPC4)_actin_related_protein_2/3_complex_subunit_4_20kDa
Ocbimv22037094m,ARP2/3_complex_16_kDa_subunit_(p16-Arc)_actin_related_protein_2/3_complex_subunit_5_16kDa
Ocbimv22031150m,cAMP-regulated_phosphoprotein_19kDa
Ocbimv22008494m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_beta_1
Ocbimv22039923m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_beta_1
Ocbimv22007788m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_domain_containing_2
Ocbimv22017032m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_domain_containing_2
Ocbimv22023929m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_domain_containing_3
Ocbimv22023927m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_domain_containing_3
Ocbimv22007065m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_domain_containing_3
Ocbimv22028694m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_domain_containing_3
Ocbimv22035924m,Arrestin_(or_S-antigen)_N-terminal_domain|Arrestin_(or_S-antigen)_C-terminal_domain_arrestin_domain_containing_4
Ocbimv22022874m,Sulfatase_arylsulfatase_B
Ocbimv22017003m,Sulfatase_arylsulfatase_B
Ocbimv22030583m,Sulfatase_arylsulfatase_family_member_J
Ocbimv22008213m,Domain_of_unknown_function_(DUF3358)
Ocbimv22005794m,Arv1-like_family_ARV1_homolog_(S._cerevisiae)
Ocbimv22015900m,Homeobox_domain|OAR_domain_aristaless_related_homeobox
Ocbimv22027055m,Homeobox_domain|OAR_domain_aristaless_related_homeobox
Ocbimv22018651m,Homeobox_domain_aristaless_related_homeobox
Ocbimv22000970m,ubiE/COQ5_methyltransferase_family|||Protein-L-isoaspartate(D-aspartate)_O-methyltransferase_(PCMT)|||Methyltransferase_domain|Methyltransferase_domain_arsenic_(+3_oxidation_state)_methyltransferase
Ocbimv22000969m,ubiE/COQ5_methyltransferase_family||Protein-L-isoaspartate(D-aspartate)_O-methyltransferase_(PCMT)||Methyltransferase_domain||Methyltransferase_domain_arsenic_(+3_oxidation_state)_methyltransferase
Ocbimv22032221m,Linear_amide_C-N_hydrolases_choloylglycine_hydrolase_family_N-acylsphingosine_amidohydrolase_(acid_ceramidase)_1
Ocbimv22017014m,PH_domain|Putative_GTPase_activating_protein_for_Arf||Ankyrin_repeat|SH3_domain_ArfGAP_with_SH3_domain_ankyrin_repeat_and_PH_domain_1
Ocbimv22011756m,Ankyrin_repeat|||Ankyrin_repeat||Ankyrin_repeat|||Ankyrin_repeat|SOCS_box_ankyrin_repeat_and_SOCS_box_containing_12
Ocbimv22018891m,Ankyrin_repeat|Ankyrin_repeat|Ankyrin_repeat||Ankyrin_repeat|Ankyrin_repeat|SOCS_box_ankyrin_repeat_and_SOCS_box_containing_13
Ocbimv22004570m,Ankyrin_repeat||||Ankyrin_repeat||Ankyrin_repeat||Ankyrin_repeat||Ankyrin_repeat||Ankyrin_repeat|_ankyrin_repeat_and_SOCS_box_containing_3
Ocbimv22021829m,Ankyrin_repeat||Ankyrin_repeat||||Ankyrin_repeat|||||Ankyrin_repeat|||SOCS_box_ankyrin_repeat_and_SOCS_box_containing_8
Ocbimv22035342m,KH_domain||Protein_kinase_A_anchor_protein_nuclear_localisation_signal_activating_signal_cointegrator_1_complex_subunit_1
Ocbimv22016863m,CUE_domain_activating_signal_cointegrator_1_complex_subunit_2
Ocbimv22036951m,DEAD/DEAH_box_helicase|Type_III_restriction_enzyme_res_subunit|Helicase_conserved_C-terminal_domain|Sec63_Brl_domain|DEAD/DEAH_box_helicase|Type_III_restriction_enzyme_res_subunit_activating_signal_cointegrator_1_complex_subunit_3
Ocbimv22034487m,Helix-loop-helix_DNA-binding_domain_achaete-scute_complex_homolog_1_(Drosophila)
Ocbimv22027234m,Helix-loop-helix_DNA-binding_domain_achaete-scute_complex_homolog_1_(Drosophila)
Ocbimv22003063m,Helix-loop-helix_DNA-binding_domain_achaete-scute_complex_homolog_4_(Drosophila)
Ocbimv22027127m,Helix-loop-helix_DNA-binding_domain_achaete-scute_complex_homolog_4_(Drosophila)
Ocbimv22003624m,ASF1_like_histone_chaperone_ASF1_anti-silencing_function_1_homolog_A_(S._cerevisiae)
Ocbimv22037387m,SET_domain|Bromodomain|BAH_domain_ash1_(absent_small_or_homeotic)-like_(Drosophila)
Ocbimv22019748m,SPRY_domain_ash2_(absent_small_or_homeotic)-like_(Drosophila)
Ocbimv22019937m,Lyase|_argininosuccinate_lyase
Ocbimv22029904m,RNA_polymerase_Rpb4_argininosuccinate_lyase
Ocbimv22028418m,Lyase|_argininosuccinate_lyase
Ocbimv22035081m,Maf-like_protein_acetylserotonin_O-methyltransferase-like
Ocbimv22031903m,IclR_helix-turn-helix_domain|O-methyltransferase|Methyltransferase_small_domain|||ubiE/COQ5_methyltransferase_family||Methyltransferase_domain|Methyltransferase_domain_acetylserotonin_O-methyltransferase-like
Ocbimv22027038m,Anion-transporting_ATPase|CobQ/CobB/MinD/ParA_nucleotide_binding_domain|4Fe-4S_iron_sulfur_cluster_binding_proteins_NifH/frxC_family_arsA_arsenite_transporter_ATP-binding_homolog_1_(bacterial)
Ocbimv22024391m,Asparagine_synthase_asparagine_synthetase_domain_containing_1
Ocbimv22006710m,Asparaginase|||||Ankyrin_repeat|Ankyrin_repeat||||Ankyrin_repeat||_asparaginase_homolog_(S._cerevisiae)
Ocbimv22037544m,Tetratricopeptide_repeat|Aspartyl/Asparaginyl_beta-hydroxylase_aspartate_beta-hydroxylase
Ocbimv22031548m,Aspartyl/Asparaginyl_beta-hydroxylase_aspartate_beta-hydroxylase_domain_containing_2
Ocbimv22009256m,Calponin_homology_(CH)_domain|CAMSAP_CH_domain|IQ_calmodulin-binding_motif|IQ_calmodulin-binding_motif|IQ_calmodulin-binding_motif|IQ_calmodulin-binding_motif|IQ_calmodulin-binding_motif|IQ_calmodulin-binding_motif|IQ_calmodulin-binding_motif|IQ_calmodulin
Ocbimv22018964m,GLUT4_regulating_protein_TUG|UBX_domain_alveolar_soft_part_sarcoma_chromosome_region_candidate_1
Ocbimv22028341m,Asparaginase_asparaginase_like_1
Ocbimv22009440m,Arginosuccinate_synthase_argininosuccinate_synthase_1
Ocbimv22026641m,XPG_N-terminal_domain|_asteroid_homolog_1_(Drosophila)
Ocbimv22024360m,additional_sex_combs_like_2_(Drosophila)
Ocbimv22037081m,Ankyrin_repeat||||Ankyrin_repeat|Ankyrin_repeat|SAM_domain_(Sterile_alpha_motif)|SAM_domain_(Sterile_alpha_motif)_ankyrin_repeat_SAM_and_basic_leucine_zipper_domain_containing_1
Ocbimv22019818m,ATPase_family_associated_with_various_cellular_activities_(AAA)|AAA_domain_(Cdc48_subfamily)|Bromodomain_ATPase_family_AAA_domain_containing_2B
Ocbimv22027632m,Domain_of_unknown_function_(DUF3523)|ATPase_family_associated_with_various_cellular_activities_(AAA)_ATPase_family_AAA_domain_containing_3A
Ocbimv22013104m,ATPase_family_associated_with_various_cellular_activities_(AAA)_ATPase_family_AAA_domain_containing_5
Ocbimv22000812m,Zinc_finger_C2H2_type|||||||Homeobox_domain|Homeobox_domain||||Homeobox_domain||Homeobox_domain
Ocbimv22029186m,Arginine-tRNA-protein_transferase_N_terminus|Arginine-tRNA-protein_transferase_C_terminus_arginyltransferase_1
Ocbimv22037954m,Zinc_finger_C2H2_type|Basic_region_leucine_zipper|bZIP_transcription_factor|bZIP_Maf_transcription_factor_activating_transcription_factor_2
Ocbimv22003652m,activating_transcription_factor_4_(tax-responsive_enhancer_element_B67)
Ocbimv22023518m,bZIP_transcription_factor|Basic_region_leucine_zipper_activating_transcription_factor_6
Ocbimv22001457m,activating_transcription_factor_7_interacting_protein
Ocbimv22018168m,Microtubule_associated_protein_1A/1B_light_chain_3|Ubiquitin-like_autophagy_protein_Apg12_autophagy_related_12
Ocbimv22015535m,Autophagy_protein_16_(ATG16)|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat_autophagy_related_16-like_1_(S._cerevisiae)
Ocbimv22012771m,ATG_C_terminal_domain_autophagy_related_2B
Ocbimv22025833m,Autophagocytosis_associated_protein_(Atg3)_N-terminal_domain|Autophagocytosis_associated_protein_active-site_domain_autophagy_related_3
Ocbimv22034969m,Peptidase_family_C54_autophagy_related_4B_cysteine_peptidase
Ocbimv22032584m,Peptidase_family_C54_autophagy_related_4D_cysteine_peptidase
Ocbimv22032225m,Autophagy_protein_Apg5_autophagy_related_5
Ocbimv22003951m,ThiF_family_autophagy_related_7
Ocbimv22015946m,Autophagy_protein_Apg9_autophagy_related_9A
Ocbimv22025653m,Glycosyl_hydrolase_family_65_central_catalytic_domain_ATH1_acid_trehalase-like_1_(yeast)
Ocbimv22028171m,MGS-like_domain|AICARFT/IMPCHase_bienzyme_5-aminoimidazole-4-carboxamide_ribonucleotide_formyltransferase/IMP_cyclohydrolase
Ocbimv22018096m,Guanylate-binding_protein_N-terminal_domain|Guanylate-binding_protein_C-terminal_domain_atlastin_GTPase_2
Ocbimv22007828m,Telomere-length_maintenance_and_DNA_damage_repair|FAT_domain|Phosphatidylinositol_3-_and_4-kinase|FATC_domain_ataxia_telangiectasia_mutated
Ocbimv22030615m,ATM_interactor
Ocbimv22003818m,Helix-loop-helix_DNA-binding_domain_atonal_homolog_8_(Drosophila)
Ocbimv22005777m,Heavy-metal-associated_domain_ATX1_antioxidant_protein_1_homolog_(yeast)
Ocbimv22011183m,haloacid_dehalogenase-like_hydrolase_ATPase_class_V_type_10A
Ocbimv22024258m,ATPase_class_V_type_10D
Ocbimv22028703m,E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase||_ATPase_class_VI_type_11B
Ocbimv22034702m,E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase||_ATPase_type_13A1
Ocbimv22039218m,P-type_ATPase_transporter|Cation_transporter/ATPase_N-terminus|E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase||_ATPase_type_13A3
Ocbimv22038140m,haloacid_dehalogenase-like_hydrolase|Cation_transporting_ATPase_C-terminus_ATPase_type_13A3
Ocbimv22038136m,P-type_ATPase_transporter|Cation_transporter/ATPase_N-terminus|E1-E2_ATPase_ATPase_type_13A3
Ocbimv22028074m,Cation_transporter/ATPase_N-terminus|E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase|||Cation_transporting_ATPase_C-terminus_ATPase_Na+/K+_transporting_alpha_3_polypeptide
Ocbimv22001028m,Sodium_/_potassium_ATPase_beta_chain_ATPase_Na+/K+_transporting_beta_1_polypeptide
Ocbimv22025834m,Sodium_/_potassium_ATPase_beta_chain_ATPase_Na+/K+_transporting_beta_1_polypeptide
Ocbimv22037906m,Sodium_/_potassium_ATPase_beta_chain_ATPase_Na+/K+_transporting_beta_1_polypeptide
Ocbimv22027363m,Sodium_/_potassium_ATPase_beta_chain_ATPase_Na+/K+_transporting_beta_1_polypeptide
Ocbimv22017467m,Sodium_/_potassium_ATPase_beta_chain_ATPase_Na+/K+_transporting_beta_2_polypeptide
Ocbimv22006277m,Cation_transporter/ATPase_N-terminus_ATPase_Ca++_transporting_cardiac_muscle_fast_twitch_1
Ocbimv22006279m,Cation_transporter/ATPase_N-terminus|E1-E2_ATPase|E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase|||haloacid_dehalogenase-like_hydrolase|Cation_transporting_ATPase_C-terminus_ATPase_Ca++_transporting_cardiac_muscle_slow_twitch_2
Ocbimv22005683m,Cation_transporting_ATPase_C-terminus|Plasma_membrane_calcium_transporter_ATPase_C_terminal_ATPase_Ca++_transporting_plasma_membrane_2
Ocbimv22023810m,Cation_transporter/ATPase_N-terminus|E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase|||haloacid_dehalogenase-like_hydrolase_ATPase_Ca++_transporting_plasma_membrane_4
Ocbimv22038129m,Cation_transporter/ATPase_N-terminus|E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase|||Cation_transporting_ATPase_C-terminus_ATPase_Ca++_transporting_type_2C_member_1
Ocbimv22026574m,ATP_synthase_alpha/beta_family_beta-barrel_domain|HAS_barrel_domain|ATP_synthase_alpha/beta_family_nucleotide-binding_domain|ATP_synthase_alpha/beta_chain_C_terminal_domain_ATP_synthase_H+_transporting_mitochondrial_F1_complex_alpha_subunit_1_cardiac_muscle
Ocbimv22007559m,ATP_synthase_alpha/beta_family_beta-barrel_domain|ATP_synthase_alpha/beta_family_nucleotide-binding_domain|ATP_synthase_alpha/beta_chain_C_terminal_domain_ATP_synthase_H+_transporting_mitochondrial_F1_complex_beta_polypeptide
Ocbimv22032413m,ATP_synthase_ATP_synthase_H+_transporting_mitochondrial_F1_complex_gamma_polypeptide_1
Ocbimv22011135m,ATP_synthase_Delta/Epsilon_chain_beta-sandwich_domain_ATP_synthase_H+_transporting_mitochondrial_F1_complex_delta_subunit
Ocbimv22001876m,Mitochondrial_ATP_synthase_epsilon_chain_ATP_synthase_H+_transporting_mitochondrial_F1_complex_epsilon_subunit
Ocbimv22010866m,Mitochondrial_ATP_synthase_B_chain_precursor_(ATP-synt_B)_ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_B1
Ocbimv22024498m,ATP_synthase_subunit_C_ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_C3_(subunit_9)
Ocbimv22015716m,ATP_synthase_D_chain_mitochondrial_(ATP5H)_ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_d
Ocbimv22032335m,ATP_synthase_E_chain_ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_E
Ocbimv22012380m,Mitochondrial_ATP_synthase_coupling_factor_6_ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_F6
Ocbimv22011071m,Mitochondrial_ATP_synthase_g_subunit_ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_G
Ocbimv22020971m,ATP_synthase_coupling_factor_B-like_1;_ATP_synthase_subunit_s_mitochondrial;_Uncharacterized_protein_
Ocbimv22004664m,ATP5S-like
Ocbimv22015149m,Vacuolar_ATP_synthase_subunit_S1_(ATP6S1)_ATPase_H+_transporting_lysosomal_accessory_protein_1
Ocbimv22015896m,Renin_receptor-like_protein_ATPase_H+_transporting_lysosomal_accessory_protein_2
Ocbimv22034153m,V-type_ATPase_116kDa_subunit_family_ATPase_H+_transporting_lysosomal_V0_subunit_a1
Ocbimv22022329m,V-type_ATPase_116kDa_subunit_family_ATPase_H+_transporting_lysosomal_V0_subunit_a1
Ocbimv22033293m,ATP_synthase_subunit_C|ATP_synthase_subunit_C_ATPase_H+_transporting_lysosomal_21kDa_V0_subunit_b
Ocbimv22008965m,ATP_synthase_subunit_C|ATP_synthase_subunit_C_ATPase_H+_transporting_lysosomal_16kDa_V0_subunit_c
Ocbimv22022283m,ATP_synthase_(C/AC39)_subunit_ATPase_H+_transporting_lysosomal_38kDa_V0_subunit_d1
Ocbimv22031844m,ATP_synthase_subunit_H_ATPase_H+_transporting_V0_subunit_e2
Ocbimv22011519m,ATP_synthase_alpha/beta_family_beta-barrel_domain|ATP_synthase_alpha/beta_family_nucleotide-binding_domain|ATP_synthase_alpha/beta_chain_C_terminal_domain_ATPase_H+_transporting_lysosomal_70kDa_V1_subunit_A
Ocbimv22013873m,ATP_synthase_alpha/beta_family_beta-barrel_domain|ATP_synthase_alpha/beta_family_nucleotide-binding_domain|ATP_synthase_alpha/beta_chain_C_terminal_domain_ATPase_H+_transporting_lysosomal_56/58kDa_V1_subunit_B2
Ocbimv22008112m,V-ATPase_subunit_C_ATPase_H+_transporting_lysosomal_42kDa_V1_subunit_C1
Ocbimv22038316m,ATP_synthase_subunit_D_ATPase_H+_transporting_lysosomal_34kDa_V1_subunit_D
Ocbimv22039408m,ATP_synthase_(E/31_kDa)_subunit_ATPase_H+_transporting_lysosomal_31kDa_V1_subunit_E1
Ocbimv22019655m,ATP_synthase_(F/14-kDa)_subunit_ATPase_H+_transporting_lysosomal_14kDa_V1_subunit_F
Ocbimv22039084m,Vacuolar_(H+)-ATPase_G_subunit_ATPase_H+_transporting_lysosomal_13kDa_V1_subunit_G2
Ocbimv22028693m,V-ATPase_subunit_H|V-ATPase_subunit_H|Protein_of_unknown_function_(DUF634)_ATPase_H+_transporting_lysosomal_50/57kDa_V1_subunit_H
Ocbimv22034798m,Heavy-metal-associated_domain|Heavy-metal-associated_domain|Heavy-metal-associated_domain|Heavy-metal-associated_domain|Heavy-metal-associated_domain|Heavy-metal-associated_domain|E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase||haloacid_dehalogenase-like
Ocbimv22022677m,E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase||_ATPase_aminophospholipid_transporter_(APLT)_class_I_type_8A_member_1
Ocbimv22022676m,ATPase_aminophospholipid_transporter_(APLT)_class_I_type_8A_member_1
Ocbimv22030991m,E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase||_ATPase_aminophospholipid_transporter_class_I_type_8B_member_2
Ocbimv22029476m,E1-E2_ATPase|haloacid_dehalogenase-like_hydrolase||_ATPase_class_II_type_9B
Ocbimv22022959m,ATP11_protein_ATP_synthase_mitochondrial_F1_complex_assembly_factor_1
Ocbimv22025586m,ATP12_chaperone_protein_ATP_synthase_mitochondrial_F1_complex_assembly_factor_2
Ocbimv22016601m,PP-loop_family
Ocbimv22010985m,ATP-binding_region|Endoribonuclease_L-PSP_ATP_binding_domain_4
Ocbimv22036184m,ATP-grasp_domain
Ocbimv22000822m,ATP-grasp_domain
Ocbimv22020037m,Mitochondrial_ATPase_inhibitor_IATP_ATPase_inhibitory_factor_1
Ocbimv22007721m,UME_(NUC010)_domain|FAT_domain|Phosphatidylinositol_3-_and_4-kinase|FATC_domain_ataxia_telangiectasia_and_Rad3_related
Ocbimv22006141m,Kelch_motif||Kelch_motif|Plexin_repeat|Laminin_EGF-like_(Domains_III_and_V)_attractin-like_1
Ocbimv22000710m,SNF2_family_N-terminal_domain|Helicase_conserved_C-terminal_domain_alpha_thalassemia/mental_retardation_syndrome_X-linked
Ocbimv22031739m,Ataxin-1_and_HBP1_module_(AXH)_Ataxin_1_isoform_CRA_a;_Uncharacterized_protein_
Ocbimv22014141m,Spinocerebellar_ataxia_type_10_protein_domain_ataxin_10
Ocbimv22025111m,LsmAD_domain|Ataxin-2_C-terminal_region_ataxin_2-like
Ocbimv22023683m,Josephin|Ubiquitin_interaction_motif|Ubiquitin_interaction_motif|Ubiquitin_interaction_motif_ataxin_3
Ocbimv22004967m,SCA7_ataxin_7-like_1
Ocbimv22034833m,Sgf11_(transcriptional_regulation_protein)_ataxin_7-like_3
Ocbimv22026645m,Enoyl-CoA_hydratase/isomerase_family_AU_RNA_binding_protein/enoyl-CoA_hydratase
Ocbimv22023011m,CUE_domain_ancient_ubiquitous_protein_1
Ocbimv22010207m,Protein_kinase_domain|Protein_tyrosine_kinase|_aurora_kinase_A
Ocbimv22019115m,Mitochondrial_domain_of_unknown_function_(DUF1713)_aurora_kinase_A_interacting_protein_1
Ocbimv22007195m,autism_susceptibility_candidate_2
Ocbimv22003039m,apoptosis_caspase_activation_inhibitor
Ocbimv22029204m,Gelsolin_repeat_advillin
Ocbimv22035550m,Transport_protein_Avl9|Protein_of_unknown_function_(DUF1630)|Spindle_pole_body_interacting_protein_AVL9_homolog_(S._cerevisiase)
Ocbimv22009174m,Neurohypophysial_hormones_C-terminal_Domain_arginine_vasopressin
